lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
eintreten	VERB	1850	1	eintreten-c1-i20	 	— Da blickte der Spanier dieses Ebenbild der Leiche mit dem alten Grausen an, womit er es bisher heimlich für den finstern Geist selber gehalten, murmelte Albano ins Ohr: sieh, dieses Wesen weiß es“ und sagte zur Entchsuldigung der Wahrheiten: „die Sonne ist noch nicht untergegangen“ und eilte, ohne auf Menschen-Bitten zu hören, deren Kraft ihm nie bekannt geworden, ohne Leid und Freud' davon, um noch vor Sonnenuntergang ins nahe Karthäuser-Kloster einzutreten.	453:464	0:465
eintreten	VERB	1850	1	eintreten-c1-i70	 	Er selbst war vor Allem in das Zimmer seiner Tochter eingetreten, um sie zu begrüßen.	53:64	0:85
eintreten	VERB	1850	1	eintreten-c1-i73	 	Kraps (zur Mitte eintretend, bringt einen dreieckigen Hut und Hirschfänger mit Gehänge).	17:27	0:88
eintreten	VERB	1850	1	eintreten-c1-i83	 	In diesem Zeitalter der praktischen Wirklichkeit freilich, in welches Japan jetzt eingetreten ist, dürfte es dieser krankhaften Erscheinung genau so gehen wie auch den epidemischen Krankheiten der Cholera und der Pocken:	82:93	0:220
eintreten	VERB	1968	2	eintreten-c2-i62	 	Das dürfte •cm Sitz des IOC In Lausanne einigermaßen verblüffen, well Willi Daume dort am 8. Dezember für den Vorschlag eintrat.	120:127	0:128
eintreten	VERB	1850	1	eintreten-c1-i82	 	— Die Wiederkehr der Menstrualperiode hat keinen oder einen gering steigernden Einfluss in den Zeiten, in welchen sie nicht gerade eingetreten ist; während der bestehenden Menstrualblutung ist dagegen der Caseingehalt immer verändert, aber bald in auf-und bald in absteigender Linie.	131:142	0:283
eintreten	VERB	1968	2	eintreten-c2-i7	 	Pastor Niemöller hat es gewagt, trotz seiner Gegnerschaft zu den Auffassungen der fortschrittlichen Kräfte Deutschlands in anderen Fragen und trotz zahlreicher falscher Schlußfolgerungen aus seiner Erkenntnis der Gefahr, die Deutschland vom amerikanischen Imperialismus droht, vom Frieden auf Erden in christlicher Verantwortung zu predigen und offen und ehrlich für ihn einzutreten.	371:382	0:383
eintreten	VERB	1968	2	eintreten-c2-i15	 	Julius Lehlbach, der engagiert für die Beseitigung chemischer Waffen eintritt, wird in der DDR Gespräche mit Vertretern der Friedensbewegung aus verschiedenen Schichten der Bevölkerung führen.	109:119	0:192
eintreten	VERB	1968	2	eintreten-c2-i82	 	Sie sind offensichtlich immer noch nicht willens, auf Österreich als Alpenfestung der NATO zu verzichten und für die Neutralität des Landes einzutreten.	140:151	0:152
eintreten	VERB	1968	2	eintreten-c2-i68	 	Ich vertraue darauf, daß unsere Regierung auch weiterhin mit gleicher Ausdauer und Energie für Verständigung und Annäherung in Verhandlungen eintreten wird.	141:150	0:156
eintreten	VERB	1850	1	eintreten-c1-i31	 	Als ich eintrat, diskutirte man über den Tag der Manifestation für Polen; er wurde nach langen Debatten auf den 15. fixirt.	8:15	0:123
eintreten	VERB	1968	2	eintreten-c2-i40	 	Der italienische Staatspräsident Francesco Cossiga hat gestern mit den Konsultationen zur Lösung der Regierungskrise begonnen, die durch das Rücktrittsgesuch von Ministerpräsident Bettino Craxi nach einer Abstimmungsniederlage eingetreten war.	227:238	0:243
eintreten	VERB	1850	1	eintreten-c1-i57	 	Es ist hier abgesehn worden von den Abenteuern der Cirkulation, wodurch ein Kapitalist ein Stück vom Mehrwerth und selbst vom Kapital des andren an sich reisst, und daher eine einseitige Akkumulation und Centralisation sowohl für Geldkapital wie produktives Kapital eintritt.	266:274	0:275
eintreten	VERB	1968	2	eintreten-c2-i63	 	Die Bezirksleitung der IG Metall wurde beauftragt, für die Erfüllung dieser Forderung einzutreten und jeden Versuch abzulehnen, die Metallarbeiterschaft dadurch zu spalten, daß nur einem Teil der Arbeiter eine Lohnerhöhung zugestanden wird.	86:97	0:240
eintreten	VERB	1968	2	eintreten-c2-i53	 	Die Gesprächspartner stellten mit Befriedigung fest, daß im Ergebnis der Besuche Erich Honeckers in der Volksrepublik China und Zhao Ziyangs in der DDR die wirtschaftliche und wissenschaftlich-technische Zusammenarbeit zwischen beiden Ländern in eine neue Etappe eingetreten ist und sich erfolgreich entwickelt.	263:274	0:311
eintreten	VERB	1850	1	eintreten-c1-i54	 	Ob das eine oder andere eintritt, ob eine oder mehrere Baumarten die Hauptmasse des Waldes bilden, scheint allzusehr von örtlichen Einflüssen abzuhängen, als dass ein dauernder Bestand in der Landesphysiognomie damit verbunden sein könnte; jedenfalls strebt die Natur nach Wechseln, und es ist ebenso wahrscheinlich, dass ein gemischter Bestand seine Hauptarten an den einzelnen Stellen wechseln lässt, als dass bald diese bald jene Art vorübergehend zur Vorherrschaft gelangt, als dass endlich ein Wald eines Schlages nach Erschöpfung in sich selbst nun durch einen ganz anderen Schlag abgelöst wird.	24:32	0:601
eintreten	VERB	1968	2	eintreten-c2-i80	 	wo große Anstrengungen zum Aufholen von Rückständen in der Kohlestift-und der Elektrodcnfabrik gemacht werden, die durch Lieferausfälle eintraten: die Silitfabnk hat ihr Programm übererfüllt und die Bürstenfabrik dieses Betriebes erfüllte die Exportpflichten im wesentlichen.	136:145	0:275
eintreten	VERB	1850	1	eintreten-c1-i74	 	Dazu kam noch, daß sie schon heute früh mit Charlotten über Ottilien gesprochen und den Aufenthalt dieses Kindes auf dem Lande, besonders bey seiner stillen Gemüthsart, nicht gebilligt und den Vorschlag gethan hatte, Ottilien in die Stadt zu einer Freundinn zu bringen, die sehr viel an die Erziehung ihrer einzigen Tochter wende, und sich nur nach einer gutartigen Gespielinn umsehe, die an die zweyte Kindesstatt eintreten und alle Vortheile mitgenießen solle.	415:424	0:462
