lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
neunjahrig	ADJ	1968	2	neunjahrig-c2-i48	 	Mutterseelenallein hockte dazwischen ein neunjähriges Mädchen, ein zitterndes Kaninchen im Schoß.	41:53	0:97
neunjahrig	ADJ	1968	2	neunjahrig-c2-i92	 	Unter diesem Ruf habe n die Patrioten Kenias gekämpft, bis sie am 14. August Jomo Kenyatta (links), den Führe r des Volkes, nach, fast neunjähriger Haft befreiten	135:147	0:162
neunjahrig	ADJ	1968	2	neunjahrig-c2-i29	 	Im Augenblick aber fehlte ihm jegliche Vorstellung, wie man seine neunjährige Laufbahn ah Bobfahrer durch Zahlen ausdrücken könnte.	66:77	0:131
neunjahrig	ADJ	1850	1	neunjahrig-c1-i8	 	Als Daniel wieder durch das Fenster blickte, vor dem schon längst keine Rosen und Geranien mehr grünten, sah er draußen eine Rosenknospe, ein acht-oder neunjähriges Mädchen mit einem sanften Gesichtlein und ein paar blauen Augen, mit denen sie, andächtig lauschend, nach dem Vogel hinauf sah; denn sie stand mit einem älteren Knaben dicht unter dem Fenster.	152:164	0:357
neunjahrig	ADJ	1850	1	neunjahrig-c1-i44	 	Jetzt ist’s anders, jetzt müssen wir Alten, die wir uns nicht auf’s Lesen und Schreiben verstehen, uns von neunjährigen Buben ausspotten lassen!	107:119	0:144
neunjahrig	ADJ	1850	1	neunjahrig-c1-i49	 	Er kam neunjährig nach Madrid und stand dem Meister 34 Jahre lang nahe.	7:17	0:71
neunjahrig	ADJ	1968	2	neunjahrig-c2-i89	 	Konnte vor 1962, dem Jahr der nationalen Unabhängigkeit, nur jedes zehnte Kind zur Schule gehen, so nehmen heute im ' industrialisierten Norden nahezu alle Kinder am neunjährigen Unterricht teil, in den Sahara-Bezirken allerdings teilweise nur zwei Drittel.	166:178	0:257
neunjahrig	ADJ	1968	2	neunjahrig-c2-i12	 	Mit großer Freude erhielten wir Kenntnis von Ihrer Befreiung nach fast neunjähriger Kerkerhaft.	71:83	0:95
neunjahrig	ADJ	1968	2	neunjahrig-c2-i51	 	Dieter, der neunjährige Sohn, ein splantnges, semmelblondes Kerlchen und da -	12:23	0:77
neunjahrig	ADJ	1968	2	neunjahrig-c2-i6	 	Andrzej Smolinski, der zusammen mit seiner Frau nach neunjähriger Arbeit für den Hetzsender im August 1974 in die VRP zurückgekehrt war, betonte, er sei von einem ausländischen Geheimdienst für „Radio Free Europe\" angeworben worden.	53:65	0:232
neunjahrig	ADJ	1850	1	neunjahrig-c1-i14	 	Die Dürftigkeit derjenigen Wirthschaften, die in neunjährigem Dünger stehen, ist allgemein bekannt und erhellet aus den Resultaten, die der §. 261. giebt.	49:61	0:154
neunjahrig	ADJ	1968	2	neunjahrig-c2-i1	 	Zwei Kinder, der neunjährige Michael H. und der zwölfjährige Gerhard V., hatten sich in einem Buddelkasten eine tiefe Höhle gegraben und dabei die Umfassungsmauer unterhöhlt.	17:28	0:174
neunjahrig	ADJ	1968	2	neunjahrig-c2-i19	 	Idi möchte an Hand der neunjährigen Investitionserfahrung im Kombinat Schwarze Pumpe darlegen, welche Veränderungen bei der Leitung solch großer Investitionsvorhaben zur Durchsetzung der Perspektivplanaufgaben und des neuen ökonomischen Systems erforderlich sind.	23:35	0:263
neunjahrig	ADJ	1968	2	neunjahrig-c2-i20	 	Mutig hat ein neunjähriger Spanier in Murcia ein Baby ge -	14:26	0:58
