lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
Angesicht	VERB	1850	1	Angesicht-c1-i77	 	Nun hob der Hexenmeister den Korb auf seinen Rücken, und gieng mit fort, er wurde ihm aber so schwer, daß ihm der Schweiß über das Angesicht lief, und er fürchtete todt gedrückt zu werden.	131:140	0:188
Angesicht	VERB	1968	2	Angesicht-c2-i20	 	Das totenbleiche Angesicht war starr und unbeweglich, der Mund offen, die Augen waren blutunterlaufen.	17:26	0:102
Angesicht	VERB	1968	2	Angesicht-c2-i12	 	Das ist nun einmal so seit 'eher, denn schon vor vielen tausend Jahren stand geschrieben:.. Im Schweiße deines Angesichtes sollst, du-dem Brot essen l\".	111:122	0:152
Angesicht	VERB	1850	1	Angesicht-c1-i54	 	So, wie sich die synoptische Erzählung (Matth. 17, 1 ff. Marc. 9, 2 ff. Luc. 9, 28 ff.) — denn im vierten Evangelium fehlt die Geschichte — dem ersten Anblick darbietet, haben wir hier einen wirklichen äusseren und zwar wunderbaren Vorgang: als Jesus 6—8 Tage nach seiner ersten Leidensverkündigung mit seinen drei vertrautesten Jüngern einen hohen Berg bestieg, waren diese Zeugen, wie mit Einem Male sein Angesicht und selbst seine Kleider in überirdischem Glanze sich verklärten, wie zwei ehrwürdige Gestalten aus dem Geisterreich, Moses und Elias, erschienen, sich mit ihm zu unterreden, und wie endlich aus einer lichten Wolke eine himmlische Stimme Jesum für Gottes Sohn, dem sie Gehör zu schenken hätten, erklärte.	407:416	0:721
Angesicht	VERB	1850	1	Angesicht-c1-i4	 	In unsern Zeiten zeigt sie gar viel Angesichter, Und jedem anzuthun sein Recht vermag kein Dichter.	36:47	0:99
Angesicht	VERB	1968	2	Angesicht-c2-i37	 	Der Salz wirkt auch deshalb so unverständlich, weil in der gleichen Nummer des Vorwärts\", in der er steht, der Journalist Jochen Wilke schreibt, er habe sich, als er vor wenigen Tagen in der DDR gewesen sei, gewünscht,. unsere Minister und Abgeordneten hätten die gleiche Chance wie ich: von Angesicht zu Angesicht mit jenen Brüdern und Schwestern zu reden, auf die sie sich ständig berufen\".	292:301	0:392
Angesicht	VERB	1968	2	Angesicht-c2-i54	 	1930 war es wiederum die Kommunistische Partei Deutschlands, die mit der Programmerklärung zur nationalen und 6ozialen Befreiung Deutschlands im Angesicht des heraufziehenden Hitler-Faschismus unserem Volke klar den Weg zeigte.	145:154	0:227
Angesicht	VERB	1850	1	Angesicht-c1-i96	 	Und wie es die Leute ansah, so waren es lauter verstorbene Verwandten, die saßen da in ihren altmodischen Kleidern aber mit blassem Angesicht.	132:141	0:142
Angesicht	VERB	1968	2	Angesicht-c2-i90	 	Angesichte de « Todes, in der großen Einsamkeit einer Winzigen Stelle, werden dies « beiden ganz gewöhnlichen jungen Amerikaner zu Sprechern der Menschheit, zu Dichtern, zu Propheten.	0:10	0:183
Angesicht	VERB	1968	2	Angesicht-c2-i68	 	Im Flußtal johlt das gleiche Lied vor meinem Angesicht.	45:54	0:55
Angesicht	VERB	1850	1	Angesicht-c1-i37	 	Phaethon lag vor ihr, bedeckte ihr bleiches Angesicht mit seinen wilden Locken, küßte sie wüthend.	44:53	0:98
Angesicht	VERB	1850	1	Angesicht-c1-i56	 	Der Mond kehrt unverwandt ein gleiches Angesicht Der Erde zu, doch sie siehts in verschiednem Licht.	39:48	0:100
Angesicht	VERB	1968	2	Angesicht-c2-i44	 	In Spanien zu streiken, zu demonstrieren heißt schwerbewaffneter Gendarmerie von Angesicht zu Angesicht gegenüberzustehen mit dem Risiko, auf Gewehrlänge erschossen zu werden, bedeutet oft sofortige Verhaftung, Folter im Polizeikeller. jahrelange Zuchthausstrafe.	81:90	0:263
Angesicht	VERB	1968	2	Angesicht-c2-i31	 	.Gepriesen sei, durch wen die Welt entstund, wie trefflich schuf er sie noch allen Seiten, Er schuf doi*Weer mit endlos tiefem Grund, Er schuf die Schiffe, die hinübergleiten, Er schuf das Paradies mit ewigem Licht, Er schuf die Erde -und Dein Angesicht I	244:253	0:255
Angesicht	VERB	1968	2	Angesicht-c2-i55	 	„Angesichte ' des seit August 1085 von der Sowjetunion eingehaltenen Moratoriums liegt es nun bei der USA-Regierung, durch einen analogen Schritt die Einstellung der Kernwaffenversuche der beiden größten Mächte herbeizuführen\", heißt es in dem am Donnerstag in Wien veröffentlichten Aufruf.	1:11	0:290
Angesicht	VERB	1968	2	Angesicht-c2-i32	 	Lilje: „Ihr habt doch gehört eben (von General Heusinger): Im Angesicht des Todes\", des Atomtodes!. „werden im Ernstfall (!) Befehle (!) erteilt, und Sie haben doch gespürt, (!) was das bedeutet (!) (Stimme der Gemeinde, 17/1959).	62:71	0:230
Angesicht	VERB	1968	2	Angesicht-c2-i36	 	Syriens Staatspräsident Hafez Assad erklärte angesicht dieser Lage während seines offiziellen Staatsbesuchs in der CSSR: „Langjährige Erfahrungen lassen uns -feststellen, daß Israel auf dem Wege der Verhandlungen Zeit gewinnen will.	45:54	0:232
Angesicht	VERB	1968	2	Angesicht-c2-i1	 	Angesicht zu Angesicht\" heißt eine Kantate von Siegfried Geisler (Komposition) und Walter Werner (Text), die bereits aufgeführt wurde.	0:9	0:134
Angesicht	VERB	1850	1	Angesicht-c1-i78	 	„„Du kennst mich nicht, Albano, denn Du lebst noch.““ — „„Unbekannte Jungfrau, (sagt ' ich,) ich schaue mit den Schmerzen einer Liebe ohne Maaß in Dein erhabenes Angesicht, ich habe Dich gewiß gekannt — nenne Deinen Namen.““	162:171	0:224
Angesicht	VERB	1968	2	Angesicht-c2-i50	 	Angesichte der weltweiten Überlegen heit der Sowjetunion — die Venus-Sonde und die Rückkehr des Raunu schiffes mit Lebewesen an Bord als letzte Beispiele — ist anscheinend bei einigen USA-Politikern der ».Dollar Befallen	0:10	0:220
Angesicht	VERB	1968	2	Angesicht-c2-i91	 	In Wirklichkeit aber sitzt am Warschauer Telefon 27 04 20 eine junge Frau, die Ewa nicht einmal von Angesicht zu Angesicht kennt.	100:109	0:129
Angesicht	VERB	1850	1	Angesicht-c1-i93	 	Darum that Gelassenheit vor Allem Noth im Angesichte dieser Jugend; aber man hat ihr Furcht gezeigt, und sich und ihr viel Uebel damit bereitet.	42:52	0:144
