lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
Querschnitt	NOUN	1850	1	Querschnitt-c1-i50	 	Bezeichnen wir die Geschwindigkeiten in zwei verschiedenen horizontalen Querschnitten a1 und a2 in den Tiefen z1 und z2 unter dem Spiegel beziehungsweise mit v1, v2, und die zugehörigen Drucke mit p1, p2, so können wir die Gleichung 2 in der Form schreiben [Formel] Legen wir den Querschnitt a1 in den Spiegel, so ist z1 = o, p1 = o, und weil durch alle Querschnitte in derselben Zeit dieselbe Flüssigkeitsmenge hindurchströmt a1 v1 = a2 v2.	280:291	0:441
Querschnitt	NOUN	1850	1	Querschnitt-c1-i84	 	Wie aus dem Querschnitt und dem Längenschnitt zu ersehen, durchziehen den Dampfkessel zwei cylindrische Rohre, welche ringsum von dem in dem Kessel enthaltenen Wasser umgeben sind.	12:23	0:180
Querschnitt	NOUN	1850	1	Querschnitt-c1-i79	 	Kommt ein drittes hinzu, so setzt sich das in den stumpfen Winkel dem einen oder dem andern als Zwilling an, und nun entsteht wie beim Arragonit mésotome pag. 351 beim Durchwachsen im Querschnitt der Säule ein Sechseck mit 6 Winkeln von 117 °, deren eines Paar gegenüber liegender Flächen 171 ° einspringt.	184:195	0:306
Querschnitt	NOUN	1968	2	Querschnitt-c2-i67	 	Damit können Spinnkapillare mit den unterschiedlichsten Querschnitten, zum Beispiel als 3-, 4-, 5-oder sonstige Vielzackprofile sowie Spiralen mit einer Schlitzbreite von 40 bis 90 Mikrometern hergestellt werden.	56:69	0:212
Querschnitt	NOUN	1968	2	Querschnitt-c2-i11	 	Fazit der „Morgenpost\": Westberlin „ist auf dem besten Weg, eine brutale Stadt zu werden Das beweise der Querschnitt durch Polizeimeldungen innerhalb der vergangenen Stunden.	105:116	0:174
Querschnitt	NOUN	1968	2	Querschnitt-c2-i95	 	Ein Querschnitt daraus • wurde den Gästen in einer kleinen Modenschau gezeigt.	4:15	0:78
Querschnitt	NOUN	1968	2	Querschnitt-c2-i15	 	Die 112 Stücke. darunter einige Arbeiten von Kandier, zeigen einen Querschnitt aus der Produktion der Meißener Manufaktur vom Beginn bis zur Gegenwart,	67:78	0:151
Querschnitt	NOUN	1968	2	Querschnitt-c2-i53	 	Ein Querschnitt durch alle Berufs-und Altersgruppen, der zudem ein Beweis war, daß dieser Sport von jedermann betrieben werden, kann.	4:15	0:133
Querschnitt	NOUN	1968	2	Querschnitt-c2-i24	 	Lieder von Johannes Brahms, deutsche Folklore und ein Querschnitt aus der Welt der Oper werden am Sonnabend um 19.30 Uhr im Berliner Kulturzentrum..Prater in der Kastanienallee auf einem großen Festkonzert des Volkschores Prenzlauer Berg und der Bläsergruppe der Musikschule Mitte erklingen.	54:65	0:291
Querschnitt	NOUN	1850	1	Querschnitt-c1-i75	 	Fig. 165 A zeigt die Ansicht, B den Grundriß und C den Querschnitt; der Abstand zwischen den Balken b beträgt mindestens 0,75 zm.	55:66	0:129
Querschnitt	NOUN	1968	2	Querschnitt-c2-i55	 	Schon seit Jahren ist unser drittgrößter Handelspartner mit einem breiten Querschnitt der Produktion seiner Leichtindustrie auf unseren	74:85	0:135
Querschnitt	NOUN	1850	1	Querschnitt-c1-i82	 	Hier ist alles ungleich, folglich der Querschnitt ein Rhomboid: Cyanit, Epidot, der muschelige und faserige Bruch des Gyps liefern gute Beispiele.	38:49	0:146
Querschnitt	NOUN	1850	1	Querschnitt-c1-i95	 	Hiebei werden nun, wie §. 287 gezeigt wurde, die obern Massentheilchen ausgedehnt, die untern dagegen zusammengedrückt, und in irgend einer horizontalen Fläche f g h i, welche durch die Sehne m n des Querschnittes F E zugleich geht, bleiben die Theilchen ganz ungeändert.	200:213	0:271
Querschnitt	NOUN	1850	1	Querschnitt-c1-i45	 	Wenn man von gewöhnlichem Pflanzenzellgewebe spricht, so meint man im Allgemeinen damit ein Gewebe, das in seiner einfachsten und regelmässigsten Form auf einem Querschnitt (Fig. 1. a.) aus lauter vier-oder sechseckigen, wenn es etwas loser ist, aus rundlichen oder polygonalen Körpern besteht, an denen man stets eine ziemlich dicke, derbe Wand (Membran) unterscheidet.	161:172	0:370
Querschnitt	NOUN	1850	1	Querschnitt-c1-i13	 	Damit der Strahl jene Höhe erreiche, muß er mit einer Geschwindigkeit von beinahe 70 Fuß in 1 Secunde aus der Mündung der Röhre hervordringen, und man kann daher der Röhre nur einen Querschnitt von einem halben Quadratzoll geben, wenn der fortgedrückte Kolben in der weiten Röhre einen halben Fuß in der Secunde durchläuft, denn die hervorgetriebne Wassermasse muß derjenigen gleich sein, die der fortgeschobne Kolben aus der Stelle treibt.	182:193	0:440
