lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
Frechheit	 	1855	1	kuernberger_amerikamuede_1855-3718-11	 	Seine Verschwörung, — ein unsterbliches Meisterwerk von menschlicher Weisheit und Frechheit, mißglückte zwar, aber so stark war der Anhang dieses Catilina, daß kein Gerichtshof ihn zu verurtheilen wagte, aus Furcht vor seinen Dolchen.	82:91	0:234
Frechheit	 	1898	1	holz_phantasus01_1898-269-1	 	Diese Frechheit!	6:15	0:16
Frechheit	 	1897	1	lasswitz_planeten01_1897-5638-15	 	Die Zumutung, einem englischen Kriegsschiffe Bedingungen zu stellen, hielt Kapitän Keswick für eine Frechheit.	100:109	0:110
Frechheit	 	1845	1	dahlmann_geschichte_1845-831-32	 	Jetzt freilich da der Schatz leer war, mit Anticipationen es nicht mehr vorwärts ging, niemand mehr leihen und das Parlament nicht mehr protocolliren wollte, kehrte der Mann mit einer Frechheit ohne Gleichen plötzlich die Sache um.	184:193	0:231
Frechheit	 	1949	2	2532889X_1949-03-11_01_151.tcf.xml-3-43	 	Ist der Name Schall und Rauch? Nein! Harry Domela, der phantasiebegabte, aus der Bahn geworfene Kleinbürger mit der Vorliebe für „adlige Freunde*, bewies In den SOer Jahren, daß ein hochtönender Name, ein sicheres Auftreten und die nötige Frechheit genügten, Im damaligen Deutschland zu Geld und Anerkennung zu kommen, wenn man nur die Dummheit der Menschen und ihre Schwächen ausnütze.	239:248	0:386
Frechheit	 	1950	2	26120215_1950_09_30_01_015.tcf.xml-36-17	 	Daher lassen sie immer neue Versuchsballons los, um zu ergründen, ob sie sich neue aggressive Frechheiten leisten können.	94:105	0:121
Frechheit	 	1871	1	kleist_verlobung_1910-144-8	 	Ich werde den Eidschwur, den er die Frechheit hatte mir ins Gesicht zu leisten, niemals vergessen, ein Gallenfieber war die Folge davon und bald darauf noch sechzig Peitschenhiebe, die mir Hr. Villeneuve geben ließ, und in deren Folgen ich noch bis auf diesen Tag an der Schwindsucht leide. — —	36:45	0:294
Frechheit	 	1837	1	rueckert_brahmane03_1837-1720-15	 	Und sündigst du und weißt, daß es sein Blick vernahm, Wie ist die Frechheit groß, wie klein ist deine Scham?	66:75	0:108
Frechheit	 	1947	2	2532889X_1947-06-20_01_058.tcf.xml-16-17	 	Sie sind also im Grunde genommen noch s' chllrnmer als die Schwarzhändler, und besitzen sogar die Frechheit, sich „Bekämpfer des Schwarzen Marktes zu nennen.	98:107	0:157
Frechheit	 	1848	1	nn_nrhz171i_1848-149-13	 	Sie werden, ohne die Eitelkeit der Herzogin zu verletzen, jede ihrer Frechheiten durch eine eklatantere Bosheit zu überbieten wissen.	69:80	0:133
Frechheit	 	1955	2	26120215_1955_12_29_01_214.tcf.xml-10-9	 	Wie wir bereits gemeldet haben, besitzt Müller die Frechheit, heute noch das Gehalt von monat -	51:60	0:95
Frechheit	 	1985	2	26120215_1985_01_28_01_013.tcf.xml-1-0	 	Frechheit wächst mit Toleranz der BRD-Regierung	0:9	0:47
Frechheit	 	1962	2	26120215_1962_07_11_01_222.tcf.xml-43-6	 	„Es ist eine „Es Frechheit, eine solche Stellungeine nähme abzugeben.	17:26	0:69
Frechheit	 	1949	2	26120215_1949_12_30_01_007.tcf.xml-27-8	 	Darüber hinaus waren alle Friedensfreunde betroffen von der Frechheit, mit der ein reaktionärer LDP-Abgeordneter eegen die in unseren Schulen geübte Erziehung zur Freundschaft mit der Sowjetunion aufzutreten wagte.	60:69	0:214
Frechheit	 	1954	2	26120215_1954_04_02_01_017.tcf.xml-1-0	 	Frechheiten der USA-Botaehafterin / Ihre Abberufung gefordert	0:11	0:61
