lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
Handhabe	NOUN	1850	1	Handhabe-c1-i45	 	Zwischen den beiden äußern und kürzeren Scheeren wird ein grobmaschiges Netz sackartig, aber nicht zu tief herabhängend, befestigt, die längere Scheere dient als Handhabe und der Steven des Bootes als Stützpunkt.	162:170	0:212
Handhabe	NOUN	1968	2	Handhabe-c2-i16	 	rung sdiafft sidi darüber hinaus mit der. Notstandsverfassung ' eine Handhabe, um audi völlig unabhängig von der Existenz einer Krisensituation zu jedem beliebigen Zeitpunkt zur offenen-Aggression übergehen zu können.	69:77	0:217
Handhabe	NOUN	1850	1	Handhabe-c1-i60	 	In die Mitte des letzteren ist eine Schraube S eingelassen, deren Ende jene Scheibe berührt, welche der Handhabe zunächst liegt.	104:112	0:128
Handhabe	NOUN	1968	2	Handhabe-c2-i98	 	März 1946 nur eine Handhabe dafür, ihre Truppen nach dem Norden Indochinas zu führen, „ohne Kampf nach Hanoi zurückzukommen\" — wie General Leclere in seinem Schreiben vom 27. März 1946 erklärte — und auf diese Weise ihre landräuberische Politik fortzusetzen.	19:27	0:258
Handhabe	NOUN	1850	1	Handhabe-c1-i31	 	Die allgemeine Erfahrung belehrt Jedermann, dass ein Arbeiter mit ausgestrecktem Arme keine so grosse Last heben kann, als in der Nähe seines Körpers; wenn der Arbeiter in U die Handhabe mit der ganzen Kraft seines Körpers herabzudrücken vermag, so kann er im Gegentheile bei R die Handhabe nur von sich schieben, und hiebei vom Gewichte seines Körpers keinen Gebrauch machen; in A wird er die Handhabe nur heben und bei F nur an sich ziehen können.	178:186	0:449
Handhabe	NOUN	1968	2	Handhabe-c2-i41	 	Die Hausbesitzer erhielten die gesetzliche Handhabe, die Mieten lür die rund 600000 Altbauwohnungen um fünf Prozent zu erhöhen.	43:51	0:127
Handhabe	NOUN	1850	1	Handhabe-c1-i85	 	Er möge sich klar machen, daß wenn es mir gelänge, seine Ernennung durchzusetzen, damit ihm und seiner Partei eine mächtige Handhabe zur Verstärkung und Erweiterung ihres Einflusses geboten sei; er möge sich das Beispiel Roons vergegenwärtigen, der als der einzige Conservative in das liberale Auerswaldsche Ministerium trat und der Krystallisationspunkt wurde, um den es sich in ein conservatives verwandelte.	124:132	0:410
Handhabe	NOUN	1850	1	Handhabe-c1-i9	 	Das entschlossene Auftreten des Berliner Hofes bot dem klugen Manne die erwünschte Handhabe, eine Reform der englischen Handelspolitik zu versuchen.	83:91	0:148
Handhabe	NOUN	1850	1	Handhabe-c1-i11	 	Dann schleppte das Gespräch unerträglich, und Graf Eulenburg, dem ohnedies schon der Boden beständig unter den Füssen wich und jede Handhabe wieder aus den Händen glitt, hatte auch noch diese Qual.	132:140	0:197
Handhabe	NOUN	1968	2	Handhabe-c2-i52	 	Handhabe für die OPIC, wegen „anrüchigen Geschäftsgebarens der ITT die Auszahlung der Versicherungssumme zu verweigern.	0:8	0:119
Handhabe	NOUN	1968	2	Handhabe-c2-i21	 	Ohne jede rechtliche Handhabe verbot die Abteilung I der Westberliner Stupo (Politische Polizei) kurzfristig eine ordnungsgemäß angemeldet Versammlung der SED im Restaurant. Haus Breitenfeld\" in der Ahornstraße in Steglitz.	21:29	0:223
Handhabe	NOUN	1850	1	Handhabe-c1-i81	 	Um die Winkeldistanz zweier Gegenstände z. B. zweier Thürme oder Gestirne mit dem Sextanten zu messen, halte man das Instrument bei seiner Handhabe E mit der rechten Hand so, daß der eine H dieser Gegenstände, durch den obern Theil des kleinen Spiegels P, unmittelbar in dem Fernrohre C D erscheint, so daß also die Axe dieses Fernrohrs in die Richtung C D H des einen dieser Gegenstände gebracht wird.	139:147	0:402
Handhabe	NOUN	1968	2	Handhabe-c2-i33	 	Schließlich ist hier eine direkte Handhabe gegeben, die möglichen „Weltmodelle\" zu diskutieren.	34:42	0:95
Handhabe	NOUN	1850	1	Handhabe-c1-i43	 	Die Handhabe der Kurbel H kann durch einen leichten Handdruck niedergedrückt werden.	4:12	0:84
Handhabe	NOUN	1968	2	Handhabe-c2-i30	 	Handhabe dazu bietet die von der Regierung Thatcher durchgesetzte Arbeitsgesetzgebung.	0:8	0:86
Handhabe	NOUN	1850	1	Handhabe-c1-i41	 	Oft treten zwischen Säule und Kelchwand isolirte Stäbchen auf, oder äußere Rippen entsprechen den inneren Scheidewänden und so ist in der verschiedensten Ausbildung aller dieser Theile und in der mehr oder minder dichten oder ganz lockeren, sogar grob porösen Beschaffenheit der Kalkgewebes der Systematik eine sichere Handhabe der Eintheilung gegeben.	319:327	0:352
Handhabe	NOUN	1968	2	Handhabe-c2-i95	 	Sie brauchen ein gespaltenes Deutschland, das ihnen die Handhabe gibt, einen dritten Weltkrieg, diesmal unter amerikanischer Führung, gegen die Deutsche Demokratische Republik die volksdemokratischen Staaten und die Sowjetunion vom Zaune zu brechen.	56:64	0:249
Handhabe	NOUN	1968	2	Handhabe-c2-i94	 	Jeder Bürger Israels muß mit einer Untersuchung und möglicherweise mit Verurteilung rechnen, wenn er sich mit Mitgliedern der PLO trifft Handhabe dafür bietet ein Gesetz, das gerade ein Jahr alt geworden ist.	137:145	0:208
Handhabe	NOUN	1850	1	Handhabe-c1-i30	 	Zuletzt besah er sich noch einen derben Stock, dessen Handhabe mit Leder und runden Messingnägeln gehörig beschlagen war.	54:62	0:121
Handhabe	NOUN	1850	1	Handhabe-c1-i86	 	Diese Schraube trägt bei ihrer Handhabe A einen Index b, der, während der Umdrehung der Schraube, auf einer eingetheilten Scheibe B herumgeht und dadurch auch z. B. den hundertsten Theil einer Umdrehung dieser Schraube anzeigt.	31:39	0:227
Handhabe	NOUN	1850	1	Handhabe-c1-i75	 	Wir haben kaum irgend eine Handhabe, um aus den ja keineswegs spärlichen Erzählungen von einzelnen Sibyllen einen Kern von historischer Zuverlässigkeit zu gewinnen.	27:35	0:164
Handhabe	NOUN	1850	1	Handhabe-c1-i61	 	Das äußere Ohr fehlt diesen Thieren durchaus und die Augen sind nur klein, sonst aber vollständig entwickelt, der Schultergürtel nähert sich in seiner Bildung eines Theils dem der Reptilien, anderen Theils dem der Vögel; — die Handhabe des Brustbeins ist T-förmig und die beiden Schlüsselbeine so mit einander verwachsen, daß sie einen festen Gabelknochen wie beiden Vögeln bilden.	227:235	0:381
Handhabe	NOUN	1968	2	Handhabe-c2-i31	 	Wichtiger aber ist die Frage, welche Handhabe das Recht gibt sich gegen derartige Übergriffe zur Wehr zu setzen.	37:45	0:112
Handhabe	NOUN	1968	2	Handhabe-c2-i67	 	Künftig können die Häusergesellschaften Mieter kündigen. ' ohne daß die Betreffenden. etwa Mietrückstände durch wirtschaftliche Notlage haben oder aus irgendwelchen anderen Anlässen Handhabe für Kündigungen bieten.	182:190	0:214
Handhabe	NOUN	1968	2	Handhabe-c2-i68	 	Ähnlich wie im Falle des Mörders von Lwow, Theodor Oberländer, gibt es auch heute einige Leute in Bonn, die* sagen, man habe keine „rechtliche Handhabe\", um überhaupt etwas gegen den Judenmorder Globke unternehmen zu können.	143:151	0:224
Handhabe	NOUN	1968	2	Handhabe-c2-i42	 	Die Hamburger Staatsanwaltschaft gab zu verstehen, daß sie nach Entlassung Bergers aus der Haft keine Handhabe hätte, die Verschleppung Deutscher in die Fremdenlegion zu verhindern.	102:110	0:181
Handhabe	NOUN	1968	2	Handhabe-c2-i73	 	5. Wintersportgerat, 6. Stadt in Niedersachsen, 7. Handhabe am Pflug, 11. Baumschmuck, 12. Aufeinanderfolge, Reihe, 14. Körperteil, 17. kurzhalsige Giraffe, 19. altes Längenmaß, 20. blattdünnes Metallblech.	51:59	0:206
Handhabe	NOUN	1968	2	Handhabe-c2-i3	 	So verständlich auch die Entrüstung der beiden Leserinnen über die unschöne Handlungsweise der „Münzen-Fischer\" ist (Berliner Zeitung vom 24. 10. 69), rechtlich gesehen besteht aber wohl augenblicklich keine Handhabe, solches Tun zu verhindern.	208:216	0:244
Handhabe	NOUN	1850	1	Handhabe-c1-i98	 	Welche Handhabe wäre ein solcher Vorfall gegen die Zuverlässigkeit der privaten Traumanstalten!	7:15	0:95
Handhabe	NOUN	1968	2	Handhabe-c2-i88	 	Am 28. April 1952 trat der Separat. vertrag USA— Japan in Kraft, der mit seinem „Verwaltungsabkommen\" den Washingtoner Kriegsverbrechern die Handhabe gibt, sich in Japan auch weiterhin festzusetzen und die japanischen Inseln mm unversenkbaren Fluezeugmutterschiff gegen Korea, Volkschina und die Sowjetunion auszubauen.	141:149	0:319
Handhabe	NOUN	1968	2	Handhabe-c2-i22	 	Den verantwortlichen Mannen der Regierung fehlt es immer noch an der gesetzlichen Handhabe, auch die vielen Außfnssiter. die sich noch herumdrücken, zur Arbeit heranzuziehen.	82:90	0:174
Handhabe	NOUN	1850	1	Handhabe-c1-i65	 	Die Lampen mit dem Reflector können nämlich durch Drehen des Rohres T mit der Handhabe M beliebig gedreht und dann durch die Schraube B festgestellt werden.	78:86	0:156
Handhabe	NOUN	1968	2	Handhabe-c2-i23	 	Denn die Gerichtsentscheidung bietet eindeutige Handhabe, künftig aktive SEW-Mitglieder von den Schulen zu verbannen.	48:56	0:117
Handhabe	NOUN	1968	2	Handhabe-c2-i15	 	Dort besitzen sie keinerlei Handhabe, um auf eine die Herausgabe verweigernde Pflegefamilie irgendeinen Druck auszuüben.	28:36	0:120
Handhabe	NOUN	1968	2	Handhabe-c2-i61	 	und drei junge Menschen drei Monate lans hinter Kerkernmauern brachte, ohne daß hierzu irgendeine rechtliche Handhabe vorlag.	109:117	0:125
Handhabe	NOUN	1850	1	Handhabe-c1-i88	 	Jenes ist eine sogenannte polarisirte Klingel, welche, wie die Figur erkennen läßt, dem Läute-Inductor ganz analog construirt wurde; nur tritt hier an Stelle der Handhabe eine gestielte Kugel.	162:170	0:192
Handhabe	NOUN	1968	2	Handhabe-c2-i9	 	Das Notprogramm gibt „in Schwierigkeiten geratenen Betrieben\" die gesetzliche Handhabe, die Arbeitsverträge und Abmachungen mit den Gewerkschaften rigoros aufzukündigen,	78:86	0:169
Handhabe	NOUN	1850	1	Handhabe-c1-i27	 	Etwas Ungewöhnliches, vielleicht Gefährliches zu unternehmen, hatte ich zwar Verwegenheit genug, und fühlte mich wohl manchmal dazu aufgelegt; allein es mangelte mir die Handhabe es anzugreifen und zu fassen.	170:178	0:208
