lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
aufrechterhalten	VVPP	1957	2	26120215_1957_08_03_01_265.tcf.xml-29-20	 	Tatsache ist auch, daß Steuerflucht und die gesetzliche Umgehung von Steuern und Erbschaftssteuer die Ungleichheit zwischen reich und arm aufrechterhalten werden und daß die wirtschaftliche Macht unter dem Labour-Plan immer in Händen der Kapitalisten bleiben wird. B2S	138:154	0:268
aufrechterhalten	VVPP	1948	2	26120215_1948_06_26_01_020.tcf.xml-9-27	 	Nach Auffassung der Verwaltung für Wirtschaft in Frankfurt und der Deutschen Wirtschaftskommission muß der Handel zwischen den Westzonen und der sowjetischen Besatzungszone im Interesse der deutschen Wirtschaft aufrechterhalten und weiterentwickelt werden.	211:227	0:256
aufrechterhalten	ADJA	1962	2	2532889X_1962-09-12_01_019.tcf.xml-4-17	 	Mit diesem neuen Willkürakt entlarvte sich das in der Frontstadt Westberlin als illegaler Überrest des zweiten Weltkrieges aufrechterhaltene sogenannte „Alliierte Reiseamt\" als eine Dienststelle der NATO, die auf Betreiben der westdeutschen Regierung dazu benutzt wird,, die friedliche Zusammenarbeit der Städte und ihrer Bürger zu stören und sich in die inneren Angelegenheiten und Souveränitätsrechte anderer Staaten einzumischen.	123:140	0:432
aufrechterhalten	VVPP	1848	1	nn_nrhz157b_1848-202-11	 	Das Eigenthum schützen, heißt die Unverletzlichkeit der Produkte aller Arbeiten aufrechterhalten, so wie die Unabhängigkeit und Zuverlässigkeit des Besitzthums, dieser unerläßlichen Grundlagen bürgerlicher Freiheit, gewährleisten.	80:96	0:230
aufrechterhalten	VVINF	1978	2	2532889X_1978-12-06_01_108.tcf.xml-12-17	 	Sie will ihre freundschaftlichen Beziehungen zu Indien, Bangladesh, Iran, Pakistan und der VR China aufrechterhalten und weiterentwickeln	100:116	0:137
aufrechterhalten	VVPP	1969	2	26120215_1969_01_04_01_248.tcf.xml-67-33	 	Durch die Weigerung der Regierung Israels, die Resolution des Sicherheitsrates der Vereinten Nationen vom 22. November 1967 zu erfüllen und die okkupierten arabischen Gebiete zu räumen, bleibt ein Herd gefährlicher Spannungen aufrechterhalten.	226:242	0:243
aufrechterhalten	VVPP	1973	2	2532889X_1973-03-13_01_026.tcf.xml-8-24	 	Die absolute Mehrheit, die sie im alten Parlament noch innehatte, kann sie in der neuen Nationalversammlung nur mit Hilfe verbündeter Parteien. aufrechterhalten.	144:160	0:161
aufrechterhalten	VVIZU	1951	2	2532889X_1951-06-03_01_016.tcf.xml-5-28	 	Wie m der Botschaft festgestellt wird, seien die chinesischen Frei-Willigen und die koreanische Volksarmee stark genug, um die Überlegenheit über die Interventen in jeder Hinsicht aufrechtzuerhalten.	180:198	0:199
aufrechterhalten	VVPP	1981	2	26120215_1981_09_10_01_046.tcf.xml-8-31	 	Deshalb werden vom Gesetzgeber Maßnahmen gefordert, die das Scheiden künftig erleichtern sollen. nicht zuletzt deshalb, weil viele Ehepaare diese finanziellen Konsequenzen scheuen und ihre Ehe nur zum Schein aufrechterhalten.	208:224	0:225
aufrechterhalten	VVPP	1959	2	2532889X_1959-03-27_01_104.tcf.xml-3-7	 	„Wir müssen hinsichtlich Westberlins eine Position aufrechterhalten, die es den zweieinhalb Millionen Einwohnern ermöglicht, ein Leben nach ihrer eigenen Wahl zu führen.\"	51:67	0:170
aufrechterhalten	VVPP	1848	1	nn_nrhz047_1848-262-12	 	Heckscher und Schmerling erklären, sie würden vor Allem Ruhe im Innern aufrechterhalten.	71:87	0:88
aufrechterhalten	VVINF	1963	2	26120215_1963_10_10_01_023.tcf.xml-41-11	 	Die Westmächte trauen der Bonner Regierung nicht zu, ihr Regime aufrechterhalten zu können, wenn die Besatzunßsmächte nicht bleiben.	64:80	0:132
aufrechterhalten	VVPP	1879	1	treitschke_geschichte01_1879-1365-45	 	Wenn es nicht gelang die kriegerischen Kräfte dieses Volkes noch einmal zu kühnem Wagen zusammenzuraffen und dem heiligen Reiche durch Preußens Waffen eine neue Verfassung zu schaffen, so ließ sich die gewaltsame Vereinigung der gesammten Staatsgewalt in einer Hand nicht mehr für die Dauer aufrechterhalten.	291:307	0:308
aufrechterhalten	VVIZU	1960	2	2532889X_1960-02-21_01_091.tcf.xml-14-31	 	Von dem Entsetzen des Botschafters wurde daraufhin offensichtlich auch Oberländer selbst genackt, so daß er sich außerstande erklärte, seine Zusage zur Teilnahme an einer Fernsehsendung in der geplanten Form aufrechtzuerhalten.	208:226	0:227
aufrechterhalten	VVIZU	1949	2	26120215_1949_09_21_01_231.tcf.xml-27-9	 	Stumm-Pnlizei versuchte die Ordnung in der heftig drängenden Menschenmenge aufrechtzuerhalten.	75:93	0:94
aufrechterhalten	VVPP	1984	2	2532889X_1984-01-05_01_090.tcf.xml-4-11	 	Nur mit brutaler Gewalt könne das weiße Minderheitsregime seine Herrschaft noch aufrechterhalten.	80:96	0:97
aufrechterhalten	VVIZU	1976	2	26120215_1976_03_13_01_064.tcf.xml-12-18	 	Doch wird die Regierung große Schwierigkeiten haben, ihre Politik der Lohneinfrierung (mit Duldung der Gewerkschaftsführer) aufrechtzuerhalten, falls sie die Preisschlacht nicht gewinnt.	124:142	0:186
aufrechterhalten	VVPP	1960	2	2532889X_1960-01-20_01_096.tcf.xml-34-29	 	den der königlichen Reise an Jehte In der reaktionären Presse ein alter Gedanke wieder auf, nämlich die Idee einer belgisch-kongolesischen Gemeinschaft, die die dynastischen Verbindungen mit Belgien aufrechterhalten würde.	199:215	0:222
aufrechterhalten	VVPP	1974	2	26120215_1974_05_09_01_098.tcf.xml-7-7	 	Die Terrormaßnahmen in Chile werden auch künftig aufrechterhalten, erklärte am Montag Junta-Chef Pinochet in der südchilenischen Provinzhauotstadt Concepcion, wie am Dienstag in Buenos Aires bekannt wurde.	49:65	0:205
aufrechterhalten	VVPP	1990	2	2532889X_1990-01-11_01_042.tcf.xml-14-17	 	Auch künftig sollen Kontakte in praktischen Fragen des grenzbezogenen Seeverkehrs im Bereich der Lübecker und Mecklenburger Bucht aufrechterhalten werden.	130:146	0:154
aufrechterhalten	VVIZU	1970	2	2532889X_1970-01-03_01_200.tcf.xml-5-43	 	Aus den Dokumenten geht hervor, daß die damaligen führenden Politiker und Staatsmänner Großbritanniens, vor allem der Urheber des Münchener Abkommens, Neville Chamberlain, bis zum Überfall Hitlerdeutschlands auf Polen alles taten, um zu Hitler und seiner Umgebung freundschaftliche Beziehungen aufrechtzuerhalten.	294:312	0:313
aufrechterhalten	VVIZU	1983	2	26120215_1983_06_17_01_108.tcf.xml-31-23	 	In dem Bericht des Politbüros wird auf die Notwendigkeit verwiesen, die in der Zusammenarbeit zwischen Ost und West bereits erzielten guten Resultate aufrechtzuerhalten und auszubauen, hebt die jugoslawische Nachrichtenagentur Taniug hervor.	150:168	0:241
aufrechterhalten	VVPP	1966	2	2532889X_1966-10-18_01_075.tcf.xml-23-16	 	Mit ihrer Hilfe wurde die Einheit der Arbeiterklasse in den Westsektoren Berlins hintertrieben, ihre Spaltung aufrechterhalten.	110:126	0:127
aufrechterhalten	VVPP	1973	2	26120215_1973_01_21_01_016.tcf.xml-11-16	 	Im Geräteteil werden eine Temperatur von plus 20 Grad Celsius und ein Druck von 800 Torr aufrechterhalten.	89:105	0:106
aufrechterhalten	VVIZU	1961	2	2532889X_1961-03-12_01_132.tcf.xml-35-23	 	Von hier aus scheint es notwendig, während des ganzen Raumfluges etwa durch wechselseitige Funk-und Fernsehübertragung einen ständigen Kontakt mit dem Piloten aufrechtzuerhalten, um ihm das Gefühl des passiven Ausgeliefertseins, der Vereinsamung und Isolierung zu nehmen.	159:177	0:271
aufrechterhalten	VVINF	1879	1	treitschke_geschichte01_1879-8551-56	 	Noch stolzer forderte Gneisenau für sein Preußen das beste und volksthümlichste Heerwesen der Welt, dazu die Freiheit gründlicher wissenschaftlicher Bildung und eine verständige, die Nation zu einem lebendigen Ganzen vereinende Staatsverfassung: „der dreifache Primat der Waffen, der Constitution, der Wissenschaft ist es allein, der uns zwischen den mächtigeren Nachbarn aufrechterhalten kann.“	372:388	0:395
aufrechterhalten	VVPP	1892	1	nn_maehrisches243_1892-189-33	 	Daraus ergebe sich, daß nach Ablauf des gegenwärtig zur Berathung stehenden Gesetzes die dreijährige Dienstzeit von selbst wieder aufleben würde, und daß die zweijährige nur durch rechtzeitige Vereinbarung eines neuen Gesetzes aufrechterhalten werden könnte.	227:243	0:258
aufrechterhalten	VVPP	1895	1	mayer_verwaltungsrecht01_1895-3706-16	 	Die Gegenpartei hat also doch ein Recht darauf, dass die polizeiliche Disposition in dem Sinne aufrechterhalten werde, dass sie das Gesuch „zu der Zeit und in der Art“, d. h. rebus sic stantibus abweist.	95:111	0:203
aufrechterhalten	VVIZU	1958	2	26120215_1958_08_15_01_209.tcf.xml-5-14	 	Eisenhowers „Vorschläge\" sind der hoffnungslose Versuch, die Kolonialherrschaft im Nahen Osten aufrechtzuerhalten.	95:113	0:114
aufrechterhalten	VVIZU	1967	2	2532889X_1967-08-09_01_101.tcf.xml-40-13	 	Die USA sahen sich nicht mehr imstande, eine Resolution zugunsten des Aggressors aufrechtzuerhalten, da sie allgemeiner Ablehnung verfallen wäre	81:99	0:144
aufrechterhalten	VVIZU	1959	2	2532889X_1959-01-02_01_018.tcf.xml-6-12	 	Die Westmächte geben ihre Absicht zu erkennen, den NATO-Stützpunkt Westberlin weiterhin aufrechtzuerhalten.	88:106	0:107
aufrechterhalten	VVPP	1848	1	nn_nrhz244_1849-350-53	 	Insoferne aber in Ungarn, Siebenbürgen, Croatien und Slavonien, sammt dem croatischen Küstenlande und Fiume, für die eben angeführten Zweige der Gesetzgebung eigene, von jener für die übrigen Kronländer abweichende gesetzliche Normen und Einrichtungen bestehen, wird für diesen Theil der Gesetzgebung die Wirksamkeit der Landtageder zuerst genannten Kronländer aufrechterhalten.	361:377	0:378
aufrechterhalten	VVPP	1949	2	2532889X_1949-02-09_01_048.tcf.xml-31-3	 	Diese Exportpraxis bleibt aufrechterhalten zum Schaden der deutschen Wirtschaft.	26:42	0:80
aufrechterhalten	VVIZU	1975	2	2532889X_1975-09-03_01_039.tcf.xml-13-25	 	Mit der Ambition, Weltgendarm zu sein, und dem Postulat, die Herrschaft des Imperialismus im Weltmaßstab vor dem Untergang zu retten und sie aufrechtzuerhalten, stürzte sich der USA-Imperialismus immer tiefer in den Weg der Aggression in Vietnam und beging dabei unzählige Verbrechen, die von der fortschrittlichen Menschheit auf ewig verurteilt werden.	141:159	0:353
aufrechterhalten	VVIZU	1984	2	2532889X_1984-01-30_01_102.tcf.xml-4-19	 	Die Autoren warfen Washington vor. den großen Knüppel zu schwineen, um das „sich selbsl zuerkannte Recht aufrechtzuerhalten.	105:123	0:124
aufrechterhalten	VVPP	1987	2	26120215_1987_09_10_01_222.tcf.xml-10-18	 	Dort habe der DIHT seit vielen Jahren und über manche Problemphasen hinweg die Kontakte und Verbindungen nicht nur aufrechterhalten, sondern intensivier!	115:131	0:153
aufrechterhalten	VVPP	1982	2	2532889X_1982-01-30_01_196.tcf.xml-524-17	 	Die zügellose Einschüchterung der Völker mit einer angeblichen „sowjetischen militärischen Bedrohung\" läßt sich nicht länger aufrechterhalten.	125:141	0:142
aufrechterhalten	VVIZU	1885	1	treitschke_geschichte03_1885-8467-21	 	Die drei Städte hatten sich einst, als der große Hansebund zerfiel, verpflichtet den alten Namen und die alte Verbindung aufrechtzuerhalten, sie hatten während des Befreiungskrieges durch gemeinsame rührige diplomatische Arbeit ihre Wiederherstellung durchgesetzt und hielten auch im Frieden freundnachbarlich zusammen.	121:139	0:319
aufrechterhalten	VVIZU	1982	2	2532889X_1982-08-12_01_010.tcf.xml-6-23	 	„'Dank der bisher gezeigten Großzügigkeit der Amerikaner besitzt Israel genügend Waffen amerikanischer Herkunft, um die Blockade gegen Beirut auf unbestimmte Zeit aufrechtzuerhalten\", unterstrich „Time\".	163:181	0:203
aufrechterhalten	ADJA	1858	1	avelallemant_gaunerthum02_1858-1740-96	 	Die auch noch heute andauernde Existenz derselben historisch nachgewiesenen Elemente ist nicht wegzuleugnen; diese sind von manchen trefflichen Einrichtungen der Polizei, namentlich von der Gensdarmerie, nur im offenen Treiben behindert, aber nicht aufgehoben, sondern nur versprengt; sie haben sich als Parasiten an das Bürgerthum gehängt, und haben für alle dessen Schwächen ihre augenblickliche Bereitschaft zum alten offenen Aufstand, sodaß man sich nicht wundern darf, wie rasch und wie nachhaltig die Räuberbanden vor unsern Augen zusammentreten, sobald irgendeine große oder stürmische Bewegung den mühsam und mit großen Opfern aufrechterhaltenen Gang der gewohnten Ordnung unterbricht.	635:653	0:693
aufrechterhalten	VVIZU	1983	2	2532889X_1983-10-11_01_033.tcf.xml-24-9	 	Um das für den Frieden unerläßliche militärstrategische Gleichgewicht. aufrechtzuerhalten, müßte das Bündnis der sozialistischen Staaten entsprechende Gegenmaßnahmen ergreifen.	71:89	0:176
aufrechterhalten	VVPP	1953	2	26120215_1953_09_02_01_198.tcf.xml-15-28	 	Bezeichnend ist, daß die erste Meldung über die Verhaftung dos Herrn Weis von der United Pres6 erfolgte-Obwohl die Schließung des Büros von den Bonner Justizbehörden nicht aufrechterhalten werden konnte, befindet sich Herr Weis über ein Jahr unschuldig in Untersuchungshaft.	172:188	0:274
aufrechterhalten	VVPP	1961	2	26120215_1961_06_05_01_004.tcf.xml-49-8	 	Charlamow wurde um Präzlsierung der Wörter „Kontakte aufrechterhalten\" im letzten Satz des Kommuniques gefragt.	53:69	0:111
aufrechterhalten	VVIZU	1960	2	2532889X_1960-07-01_01_046.tcf.xml-15-14	 	In vielen Begegnungen haben Dozenten und Studenten sich verpflichtet, Verbindungen mit dem Oderbezirk aufrechtzuerhalten, so die Musikhochschule Leipzig, die Filmhochschule, die Palucca-Schule u. a.	102:120	0:198
aufrechterhalten	VVIZU	1978	2	26120215_1978_06_24_01_017.tcf.xml-12-20	 	.. Es gelang uns, unsere Kraft zu bewahren, das Bündnis zwischen den fortschrittlichen Kräften und mit der PLO aufrechtzuerhalten und zu festigen\", sagte Nicolas Chaoui.	111:129	0:169
aufrechterhalten	ADJA	1948	2	2532889X_1948-02-17_01_007.tcf.xml-9-16	 	Die Imperialistischen Ambitionen der amerikanischen Ruhrinteressenten widersprechen dem französischen Sicherheitsstreben und bringen die nur noch mühsam aufrechterhaltene Soralisierungsfassade der Labour-Minister zum Einsturz.	153:170	0:226
aufrechterhalten	VVIZU	1889	1	treitschke_geschichte04_1889-1116-34	 	Die kaiserlichen Truppen zogen im Juli ab, aber zugleich schloß Graf Lützow mit der dankbaren Curie einen geheimen Vertrag, kraft dessen Oesterreich sich verpflichtete, die Souveränität des Papstes unter allen Umständen aufrechtzuerhalten, also beim nächsten Aufstande den Kirchenstaat sogleich wieder zu besetzen.	220:238	0:314
aufrechterhalten	VVIZU	1948	2	2532889X_1948-03-04_01_030.tcf.xml-23-15	 	Immer dichter wurde der milchige Schleier und immer schwieriger wurde es. den Messeverkehr. aufrechtzuerhalten.	92:110	0:111
aufrechterhalten	VVIZU	1848	1	nn_nrhz080_1848-105-8	 	man sagt vielleicht, die Disziplin sei nicht aufrechtzuerhalten, ‒ aber man weiß sie doch in entgegengesetzten Fällen so prächtig zu handhaben?	45:63	0:143
aufrechterhalten	VVIZU	1956	2	2532889X_1956-07-28_01_044.tcf.xml-13-24	 	Es komme jetzt darauf an, durch die Beseitigung der Mißstände und durch offene Aussprachen ein gutes Verhältnis zwischen den Staatsorganen und den Werktätigen aufrechtzuerhalten.	159:177	0:178
aufrechterhalten	VVIZU	1976	2	2532889X_1976-06-26_01_031.tcf.xml-6-19	 	Die Sowjetunion, betonte Andrej Gromyko, trete dafür ein, den ¦ erreichten Stand der Beziehungen nicht nur aufrechtzuerhalten, sondern noch auszudehnen.	107:125	0:152
aufrechterhalten	VVINF	1957	2	2532889X_1957-02-28_01_035.tcf.xml-56-29	 	Die deutsche Bourgeoisie und deren Handlanger wollen in der Arbeiterklasse Zwietracht säen und die Klassengegensätze zwischen der Bourgeoisie und dem Proletariat verwischen, well sie nur so ihre Diktatur aufrechterhalten können.	204:220	0:228
aufrechterhalten	VVIZU	1987	2	2532889X_1987-11-06_01_060.tcf.xml-22-45	 	Sie sehen in diesen Konflikten einen Ausgangspunkt für imperialistisches Eindringen, mit dem das Ziel verfolgt wird, Raub und Ausplünderung der Reichtümer der Völker, insbesondere der Reichtümer der Dritten Welt, sowie die Ausbeutung der Arbeiter und Bauern sogar in ihren eigenen Ländern aufrechtzuerhalten.	289:307	0:308
aufrechterhalten	VVPP	1948	2	2532889X_1948-12-05_01_111.tcf.xml-2-16	 	Die geg « nwärtlee Brotration in der Blzone kann unter keinen Umständen bis zur nächsten Ernte aufrechterhalten werden.	95:111	0:119
aufrechterhalten	VVINF	1965	2	26120215_1965_06_30_01_318.tcf.xml-18-12	 	dann oft recht unerwartet, daß sie den gewohnten Lebensstil nicht selbständig aufrechterhalten können Leicht wird dann ein Weg beschriften, der auf bequeme Weise zusiitzliche Einkünfte verspricht. der aber auch vor den Jugendrichter oder sogar ins Gefängnis führen kann	78:94	0:269
aufrechterhalten	VVIZU	1889	1	treitschke_geschichte04_1889-891-45	 	Erst auf Schöler’s dringende Vorstellungen gestattete er endlich, daß Nesselrode in einem beschwichtigenden Rundschreiben an die Gesandtschaften den Ernst dieser Drohungen etwas abschwächte: die angeordneten Vorbereitungen, hieß es da, verfolgten nur die Absicht, den Frieden und die vertragsmäßige Ordnung Europas aufrechtzuerhalten; hoffentlich werde schon die Ankündigung genügen, um „diesen Zweck der Erhaltung“ zu erreichen.	315:333	0:429
aufrechterhalten	VVPP	1989	2	26120215_1989_10_10_01_150.tcf.xml-60-15	 	Die DFD-Mitglieder danken den Sicherheitskräften dafür, daß sie durch ihr Handeln die Ordnung aufrechterhalten.	94:110	0:111
aufrechterhalten	VVPP	1895	1	mayer_verwaltungsrecht01_1895-4826-19	 	Richtig ausgedrückt muss es heissen: der Befehl gilt schlechthin als rechtsverbindlich und muss als solcher obrigkeitlich durchgeführt und aufrechterhalten werden, soweit nicht Zuständigkeiten zur Nachprüfung seiner Gültigkeit begründet sind.	139:155	0:242
aufrechterhalten	VVPP	1986	2	2532889X_1986-04-22_01_013.tcf.xml-83-27	 	Sie zeigten aber auch die Härte der Auseinandersetzung mit jenen Kräften, die das unwürdige Dasein unter den Bedingungen der Ausbeutung des Menschen durch den Menschen. aufrechterhalten und die Gefahr des atomaren Untergangs über die Völker heraufbeschwören.	169:185	0:258
aufrechterhalten	VVIZU	1990	2	2532889X_1990-06-02_01_129.tcf.xml-8-27	 	GmbH und mittelständischer Unternehmen sei man sicherlich in der Lage -Träger des 1. FC Dynamo Dresden ist das Ministerium des Innern — diesen Fuß-, ballklub aufrechtzuerhalten und weiterhin Spitzenfußball in Dresden anzubieten, sagte Präsident Ziegenbalg.	158:176	0:256
aufrechterhalten	VVINF	1969	2	2532889X_1969-01-18_01_262.tcf.xml-41-50	 	, Verwendet man hingegen Spulen aus supraleitendem Material, das bei Temperaturen dicht über dem absoluten Nullpunkt von minus 273 Grad Celsius keinen elektrischen Widerstand mehr aufweist, so daß ein einmal induzierter Strom beliebig lange fließt, dann lassen sich sehr starke Magnetfelder praktisch ohne hohen Energieaufwand erzeugen und aufrechterhalten.	340:356	0:357
aufrechterhalten	VVPP	1976	2	26120215_1976_07_19_01_030.tcf.xml-7-18	 	In den Großstädten und in vielen Gemeinden des Landes kann die kontinuierliche Wasserversorgung nur unter sehr großen Anstrengungen aufrechterhalten werden.	132:148	0:156
aufrechterhalten	VVPP	1952	2	2532889X_1952-11-06_01_003.tcf.xml-40-8	 	Wenn die Brigaden die im Wettbewerb erreichten Leistungen aufrechterhalten, so bedeutet dies, daß die Grobblechfertigung im II. Halbjahr 1952 um etwa 600000 DM billiger sein wird als im Jahre 1951.	58:74	0:197
aufrechterhalten	VVPP	1946	2	2532889X_1946-11-03_01_032.tcf.xml-61-24	 	Erstens: England erkennt die Souveränität Aegyptens über den Sudan grundsätzlich an. aber die bisherige Verwaltung wird „im Interesse des sudanesischen Volkes aufrechterhalten\", bis die Sudanesen durch Volksabstimmung sich über die von Ihnen gewünschte Reglerungsfonn aussprechen.	159:175	0:280
aufrechterhalten	VVPP	1896	1	mayer_verwaltungsrecht02_1896-4079-14	 	In gewissem Umfange sehen wir die freie Verfügung des Dienstherrn über das Amt schlechthin aufrechterhalten.	91:107	0:108
aufrechterhalten	VVIZU	1949	2	2532889X_1949-03-06_01_094.tcf.xml-28-15	 	Den Rotarmisten, die ebenfalls Komsomolzen waren, fiel es immer schwerer, die Ordnung aufrechtzuerhalten.	86:104	0:105
aufrechterhalten	VVPP	1963	2	2532889X_1963-10-12_01_081.tcf.xml-48-10	 	Trotz aller Einschränkungen bleibt die Belieferung von Milch und Reis aufrechterhalten.	70:86	0:87
aufrechterhalten	VVIZU	1882	1	treitschke_geschichte02_1882-3114-31	 	Nach zweijähriger Berathung legte die Commission dem Monarchen die „Resultate“ ihrer Verhandlungen vor: sie empfahl, das rheinische Recht vorläufig, bis zur Revision der preußischen Gesetzbücher, aufrechtzuerhalten und schilderte in einem ausführlichen Gutachten, wie das Schwurgericht die Rechtsidee im Volke lebendig erhalte, das Gesetz beliebt mache, die Beamtenwillkür beschränke, die Einseitigkeit der juristischen Fachbildung durch die freie Welt-und Menschenkenntniß der Laien ergänze.	196:214	0:492
aufrechterhalten	VVINF	1896	1	mayer_verwaltungsrecht02_1896-1034-58	 	In diesen Fällen verliert natürlich das Rücktrittsrecht, wenn es auch an sich rechtlich noch besteht und geübt werden kann, für den Unternehmer allen Vorteil; er wird sich dessen, wenn die Sachen einmal so weit sind, möglichst nur bedienen nach Verständigung mit den zu Enteignenden, damit sie die Entschädigungsansprüche nicht geltend machen oder aufrechterhalten.	348:364	0:365
aufrechterhalten	VVPP	1957	2	26120215_1957_05_07_01_003.tcf.xml-16-10	 	So konnten sie weiter die verhängnisvolle Koalition mit der Adenauer-CDU aufrechterhalten.	73:89	0:90
aufrechterhalten	VVPP	1895	1	mayer_verwaltungsrecht01_1895-4564-18	 	Unsere Polizei, die Polizei im Rechtsstaate, hat eine solche allgemeine Pflicht nur in ganz beschränktem Masse aufrechterhalten; ihre Massregeln können nur denjenigen treffen, der verantwortlich ist für die Störung, von dem sie ausgeht.	111:127	0:236
aufrechterhalten	VVIZU	1879	1	zoeckler_lehre_1879-1642-38	 	Auch der aus der Hirnbildung von Jdioten oder Mikrocephalen entnommene Beweis für einen affenähnlichen Typus der Urmenschheit, in dessen Betonung K. Vogt sich eine Zeitlang gefiel und der noch immer von Häckel und einigen andren extremen Darwinisten aufrechtzuerhalten versucht wird, ist längst als nichtig dargethan worden.	250:268	0:324
aufrechterhalten	VVIZU	1972	2	2532889X_1972-10-21_01_236.tcf.xml-37-57	 	— Um die entstandene neue Lage in Europa zu festigen, muß — genauso wie seinerzeit um die Ratifizierung der Verträge — heute ein entschiedener Kampf um die Einhaltung dieser Verträge und Abkommen geführt werden, nicht zuletzt auch gegen alle Versuche, das Vierseitige Abkommen über Westberlin zu verfälschen und auszuhöhlen und die Reste der Frontstadt-Ideologie aufrechtzuerhalten.	363:381	0:382
aufrechterhalten	VVINF	1951	2	2532889X_1951-05-27_01_082.tcf.xml-19-25	 	zu erörtern, so bedeutet das, daß sie die gegenwärtige Spannung in Europa nicht beseitigen, sondern sie weiterhin im Interesse ihrer aggressiven Ziele aufrechterhalten wollen.	151:167	0:175
aufrechterhalten	VVPP	1885	1	duehring_berufsbildung_1885-261-35	 	Da mögen denn allenfalls die Mädchen in den Zwanzigern zusehen, wie sie sich mit einem Schock Jungen, die grade in den besten Flegeljahren sind, abfinden und unter der Bande Fleiss und Zucht aufrechterhalten.	191:207	0:208
