lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
färg	 	1827	1	bib13506739_18270605_144030_128_0002_alto.xml-52-1	 	en färg blinva ett lyvfolk, kommer wäl säledes att beqwäma sig art se unionens gemensamma embetemän i Norrst drägt.	3:7	0:115
färg	 	1903	2	bib11653790_19030317_12541_21_0004_alto.xml-48-7	 	skaran, som åtskilliga nationalklädda flickor förlänade färg och omväxling, i rytmisk rörelse, var en treflig syn, och än roligare var det synbarligen att deltaga i lekens ringar.	56:60	0:179
färg	 	1895	2	bib15760600_18950618_146401_72_0002_alto.xml-145-16	 	och böra redan från början sägas, att icke ingifver en norsk regering af den politiska färg, som statsrådet Bonnevies namn torde beteckna, synnerligen stora förhoppningar om en unionel uppgörelse.	87:91	0:196
färg	 	1895	2	bib19227462_18950504_147640_103_0007_alto.xml-9-12	 	innebär icke blott, att han slösar med ord, som uttrycka färg och lukt, utan ock att han använder sådana ord i afsigt att framkalla helt andra förnimmelser och verka på andra siDnen än synsinnet och smaken.	57:61	0:206
färg	 	1899	2	bib11653811_18990415_145317_56_0003_alto.xml-105-5	 	ringaste blodomlopp, så sprider färgen sig på fem ä tio minuter sig öfver hela personen, ända upp till hvitögat.	32:38	0:112
färg	 	1899	2	bib11653790_18990721_145648_56_0002_alto.xml-150-4	 	En högerkandidat af bestämd färg skulle nu ha de bästa utsikter att blifva vald och én sådan har valkretsen i direktör A.	28:32	0:121
färg	 	1901	2	bib11653811_19010612_145317_89_0003_alto.xml-48-21	 	Hvad som väckte stort intresse valde nätta folkdanserna, som utfördes af skolbarn på dansbanan, prydd med de representerade nationernas färger.	136:142	0:143
färg	 	1822	1	bib11653828_18221210_144028_288_0004_alto.xml-7-8	 	Denna mofaik föreställer endast koncenlrista kretsar af åtstilliga färger, som famtnanbinba sig rofenformigt, den yttre af lo och ben innersta af 2 tums diameter.	67:73	0:162
färg	 	1895	2	bib15975087_18950911_145596_140_0002_alto.xml-2-104	 	som utgör skönheten hos dessa målade fönster, och hos ali arabisk glasmålning i allmänhet, är att de olikfärgade glasen icke sorn hos oss äro brutalt begränsade af en blyram; fönsterstommen är en skifva af tjock stuck, snedt genomborrad af en oändlig massa små hål af växlande förmer, sorn i sin helhet bilda ett alltid utsökt mönster; de blå, gula, röda eller gröna glasbitarna äro infattade längst in i dessa öppningar med lutande väggar, så att man alltid ser dem omgifna af ett slags gloria, sorn är deras eget återsken i gipsmassan, härigenom bli färgerna dämpade och smälta tillsammans, och det hela verkar sorn pärlemor och ädelstenar.	552:560	0:642
färg	 	1820	1	bib13506739_18200720_144030_165_0003_alto.xml-6-22	 	Rysta Rubelsedl r, den ena S 10 Rubel, röd till färgen, och den andra ä 25, hwit till färgen; anhällandes att om nägon upplysning härom winnes, sädant mä anmälas hos Polis-Uppsyningsmannen H.	86:92	0:191
färg	 	1900	2	bib11653790_19001030_145648_86_0001_alto.xml-46-3	 	tillbaka i samma färg som inlemnadt gods, såvida icke färgförändring begärts.	17:21	0:77
färg	 	1895	2	bib15650814_18950801_146365_177_0001_alto.xml-13-40	 	1 lan söker sej ett ege kungarike, han letar skatter i ett bommadt berg, där rikedomar blänker utan like, å nyckeln, solli lian fått sej, heter färj Från himlarund, som blånar, han sina färger lånar, å grann går sola lier: då får han färg-er fler.	186:192	0:247
färg	 	1810	1	bib19225772_18101130_148004_138_0004_alto.xml-3-14	 	Hos Kindberg, som bor i Enkefru Borvanders hus wid Stigbergsliden, försäljas rifaa Färger och Fernitza, tapeter och Listor, loria Korsbär och Galrgurkor lill billigt pris.	83:89	0:171
färg	 	1896	2	bib19227291_18960801_145289_92_0002_alto.xml-21-26	 	om en fjärd med sina stängda vyer, som utbytas mot nya, när man rott kring en holme eller udde; en eka i svenska färgerna ligger vid trappan ner till sjön och sqvallrar örn att drottningen af den vackra taflan lockats att se andra.	113:121	0:231
färg	 	1903	2	bib11653790_19031117_12541_90_0003_alto.xml-16-0	 	Färgen och glansen väckte deras förundran, och de kommo Öfverens om att göra en undersökning.	0:6	0:93
färg	 	1897	2	bib11653790_18970518_145648_38_0004_alto.xml-1-33	 	Då det genom en lycklig blandning och koncentrering af dessa kan utspädas med flere gånger sin volym vatten, hvarigenom det blir särdeles billigt, är för smaken angenämt och har en tilltalande färg, så torde detta munvatten ha att påräkna många afnämare.	193:197	0:254
färg	 	1895	2	bib19225758_18950507_144022_105_0003_alto.xml-115-1	 	matt färg, liksom konstnären ej häller i gestikulationen höjde sig öfver det ordinära och konventionella.	5:9	0:105
