lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
head-nn	nn1	2002	2	fic_2002_47815.txt-261-3	 	She raised her head, but not to look at Larry, who was now sitting on the trunk by the roots. \"	15:19	0:95
head-nn	nn1	1823	1	fic_1823_7248.txt-2564-3	 	You shake your head.	15:19	0:20
head-nn	nn1	1822	1	fic_1822_7243.txt-2100-12	 	A sudden shivering ran over him, from the crown of his head to the sole of his foot; and his heart bounded against his Indian breast plate of ornamented silver: and there was a gasping, for a moment, as of intellectual suffocation, in his strong breath -- his voice died away, and his face was hidden in the lifted folds of his panther skin.	55:59	0:341
head-nn	nn1	1967	2	fic_1967_13806.txt-322-4	 	The other WOMAN 'S head is thrust forward and out, so that her eyes look continually downward.)	19:23	0:95
head-nn	nn1	1853	1	fic_1853_9040.txt-4879-18	 	Nevertheless, he said, \" I am afraid he will not suit, \" surveying him from head to foot; \" but if you have a mind, you may come with me for a month, and if I find you honest, and of any tolerable capacity, we can perhaps make a bargain. \"	76:80	0:239
head-nn	nn2	1858	1	mag_1858_506134.txt-214-38	 	He bowed to every one, using his drawn sword to salute with, gazing with that calmness, unlike any body else's I ever saw, at the crowd and up to the windows full of heads.	166:171	0:172
head-nn	nn1	1854	1	fic_1854_9826.txt-552-22	 	He then spread down a garment, taken from his pack, for the girl to lie upon, and took her head affectionately upon his lap. \"	91:95	0:126
head-nn	nn1_jj@	1975	2	fic_1975_10595.txt-12251-3	 	She leaned her head back on the chair's white wicker and spoke from there as if from a distance or the wisdom of sleep. \"	15:19	0:121
head-nn	nn1_vv0@	2004	2	news_2004_640262.txt-59-5	 	Soul shrine From Graceland, head to another Memphis shrine: Stax Records.	28:32	0:73
head-nn	nn1	1988	2	fic_1988_10771.txt-4883-19	 	He seemed to sense that something was wrong, and his eyes gently probed hers as she shook her head, the tears still glistening on her cheeks. \"	94:98	0:143
head-nn	nn1	2007	2	fic_2007_33734.txt-118-25	 	Eduard was brilliant: He had a master's degree in comparative literature, spoke five languages fluently, and could do calculus in his head.	134:138	0:139
head-nn	nn1	1971	2	news_1971_729473.txt-40-7	 	He continues, so far, as head of the 30,000-member Local 229 in Detroit, and as head of the teamsters organization in Michigan.	25:29	0:127
head-nn	nn1	1991	2	mag_1991_422597.txt-491-16	 	As Morris's dancers fly through the first segment of L'Allegro, the child shakes her head, whispers to her father something that translates roughly: These women like too much the Big Macs. '	85:89	0:190
head-nn	nn2	1812	1	fic_1812_8987.txt-1734-16	 	This villain has disclosed their horrid crimes, And fixed the charge of murder on their heads.	88:93	0:94
head-nn	nn1	1849	1	fic_1849_7230.txt-292-0	 	head, adorned with magnificent antlers, struggled but faintly with his captors, and, exhausted with his exertions, submitted to be thrown very summarily upon the ground with his legs tied together, while his large, pathetic eye seemed mutely to deprecate his fate.	0:4	0:264
head-nn	nn1_jj@	1979	2	fic_1979_10648.txt-3725-3	 	He tilts his head back and catches rain again	13:17	0:45
head-nn	nn2	1846	1	fic_1846_557.txt-526-26	 	Mr. Clapp had no sooner found seats for his wife and child, than he began to look about him; his eye wandered over the heads around, apparently in quest of some one; at length his search seemed successful; it rested on a man, whose whole appearance and dress proclaimed him to be a sailor.	119:124	0:289
head-nn	nn1	1848	1	mag_1848_588533.txt-144-7	 	Gen. C ass, then at the head of ' the War Department, properly appreciating the importance of the enterprise, and unwilling that it should be suddenly stopped without, at least, one serious effort, consulted Captain Shreve on the subject.	24:28	0:238
head-nn	nn1	1852	1	mag_1852_555761.txt-215-6	 	The constitution had placed at the head of the state an executive, formed of three consuls, in one of whom all the power was in reality vested; by the side of this executive was the legislative power, divided into several deliberative assemblies.	35:39	0:246
head-nn	nn1	1843	1	mag_1843_565265.txt-376-20	 	I taxed myself not so much with error as with ignorance, and my heart answered them better than my head.	99:103	0:104
head-nn	nn1	1837	1	nf_1837_757476.txt-3999-18	 	) to keep in the steam, and boil it slowly till it is so soft that the head of a pin will pierce it.	71:75	0:100
